2,10.374,0.318223,13.4652,55.511
4,4.61062,0.174265,8.16555,104.215
6,4.0736,0.117283,5.07684,151.051
8,2.86378,0.115462,4.48059,207.157
10,2.40125,0.063095,3.54542,263.73
12,2.28416,0.0577466,2.81891,299.284
14,1.98086,0.0594595,2.57485,350.166
16,1.66558,0.0542824,2.40919,399.025
18,1.53803,0.0398331,2.11731,471.955
20,1.4913,0.0378364,1.84213,478.858
22,1.3988,0.0388804,1.68614,525.303
24,1.26014,0.0377236,1.62019,601.298
26,1.14283,0.031744,1.54697,662.988
28,1.0899,0.028256,1.43006,697.202
30,1.0676,0.0251313,1.31207,715.265
32,1.03458,0.027152,1.2258,796.767
34,0.978734,0.0258345,1.17757,814.837
36,0.91223,0.0252586,1.14673,867.228
38,0.85745,0.0229592,1.10696,940.253
40,0.826338,0.0235522,1.05118,946.91
42,0.811168,0.0213137,0.988504,1033.1
44,0.796115,0.0185456,0.934188,1073.72
46,0.771398,0.0198136,0.898504,1154.12
48,0.737365,0.0189793,0.877904,1143.98
50,0.70153,0.0182402,0.860819,1251.42
52,0.672538,0.0168333,0.838747,1239.63
54,0.654252,0.0179038,0.809418,1315.89
56,0.643959,0.0159842,0.77561,1395.87
58,0.635444,0.0132432,0.743449,1394.35
60,0.623564,0.0152052,0.718207,1481.05
62,0.606561,0.014833,0.700834,1501.58
64,0.585879,0.014771,0.688697,1519.5
66,0.564937,0.0145852,0.677969,1618.61
68,0.547452,0.0143222,0.665071,1663.63
70,0.535458,0.0150923,0.648058,1683.68
72,0.528143,0.0136182,0.627935,1720.04
74,0.522701,0.0122415,0.607902,1777.73
76,0.516312,0.0115999,0.590873,1848.24
78,0.507423,0.01226,0.577928,1919.41
80,0.495941,0.011651,0.568548,1940.19
82,0.482915,0.0115736,0.561348,1982.26
84,0.470043,0.0115084,0.5545,2071.41
86,0.459015,0.0115441,0.546244,2160.33
88,0.450773,0.0118913,0.535705,2800.8
90,0.44511,0.0110156,0.523316,2171.25
92,0.440912,0.0103126,0.510374,2250.78
94,0.436804,0.00886098,0.498248,2256.91
96,0.431703,0.00984859,0.487899,2312.19
98,0.425091,0.00988278,0.479762,2377.45
100,0.41707,0.00977013,0.47367,2421.93
